S.No.,Product Code,Product Name,Malayalam Name,Category,Base Unit,Sell Mode,Base Unit Price (INR),Max Price Ceiling (INR),Default Variant,All Variants (Pack - Price),Image CDN URL
1353,ANG-STA-0245,Nataraj Superx Ball Pen,നടരാജ് superx ബോൾ പേന,Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 Pens (₹48),Pack of 5 Pens: ₹48 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/nataraj/pens_superx_ball_pen.png
1354,ANG-STA-0246,Nataraj Superx2 Ball Pen,നടരാജ് superx2 ബോൾ പേന,Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 Pens (₹48),Pack of 5 Pens: ₹48 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/nataraj/pens_superx2_ball_pen.png
1355,ANG-STA-0247,Nataraj Best Of Luck Kit,നടരാജ് best of luck കിറ്റ്,Household & Stationery,pack,Fixed,99.00,114.00,1 Complete Kit (₹99),1 Complete Kit: ₹99,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/nataraj/kits_best_of_luck_kit.png
1356,ANG-STA-0248,Nataraj Study Kit,നടരാജ് study കിറ്റ്,Household & Stationery,pack,Fixed,99.00,114.00,1 Complete Kit (₹99),1 Complete Kit: ₹99,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/nataraj/kits_study_kit.png
1357,ANG-STA-0249,Nataraj Trio Kit,നടരാജ് trio കിറ്റ്,Household & Stationery,pack,Fixed,99.00,114.00,1 Complete Kit (₹99),1 Complete Kit: ₹99,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/nataraj/kits_trio_kit.png
1358,ANG-STA-0250,Nataraj Writing Kit,നടരാജ് writing കിറ്റ്,Household & Stationery,pack,Fixed,99.00,114.00,1 Complete Kit (₹99),1 Complete Kit: ₹99,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/nataraj/kits_writing_kit.png
1359,ANG-STA-0251,Nataraj Classic Cutters,നടരാജ് classic cutters,Household & Stationery,pcs,Fixed,30.00,35.00,1 Pc (₹30),1 Pc: ₹30,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/nataraj/cutters_classic_cutters.png
1360,ANG-STA-0252,Nataraj Handy Cutters,നടരാജ് handy cutters,Household & Stationery,pcs,Fixed,30.00,35.00,1 Pc (₹30),1 Pc: ₹30,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/nataraj/cutters_handy_cutters.png
1361,ANG-STA-0253,Nataraj Large Cutters,നടരാജ് large cutters,Household & Stationery,pcs,Fixed,30.00,35.00,1 Pc (₹30),1 Pc: ₹30,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/nataraj/cutters_large_cutters.png
1362,ANG-STA-0254,Nataraj Mini Cutters,നടരാജ് mini cutters,Household & Stationery,pcs,Fixed,30.00,35.00,1 Pc (₹30),1 Pc: ₹30,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/nataraj/cutters_mini_cutters.png
1363,ANG-STA-0301,DOMS Ballpoint Pens,ഡോംസ് ബോൾപോയിന്റ് പെന്നുകൾ,Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_ballpoint_pens_4.webp
1364,ANG-STA-0302,DOMS Ballpoint Pens (Series 2),ഡോംസ് ബോൾപോയിന്റ് പെന്നുകൾ (series 2),Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_ballpoint_pens.webp
1365,ANG-STA-0303,DOMS Ballpoint Pens (Edition 2),ഡോംസ് ബോൾപോയിന്റ് പെന്നുകൾ (edition 2),Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_ballpoint_pens_2.webp
1366,ANG-STA-0304,DOMS CD/DVD/OHP Marker Pens,ഡോംസ് സിഡി/ഡിവിഡി മാർക്കർ പെന്നുകൾ,Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_cd_dvd_ohp_marker_pens_2.webp
1367,ANG-STA-0305,DOMS Cuboid Ballpoint Pens,ഡോംസ് cuboid ബോൾപോയിന്റ് പെന്നുകൾ,Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_cuboid_ballpoint_pens_2.webp
1368,ANG-STA-0306,DOMS Cuboid Ballpoint Pens (Series 2),ഡോംസ് cuboid ബോൾപോയിന്റ് പെന്നുകൾ (series 2),Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_cuboid_ballpoint_pens.webp
1369,ANG-STA-0307,DOMS Everyday Ballpoint Pens,ഡോംസ് everyday ബോൾപോയിന്റ് പെന്നുകൾ,Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_everyday_ballpoint_pens_2.webp
1370,ANG-STA-0308,DOMS Everyday Ballpoint Pens (Series 2),ഡോംസ് everyday ബോൾപോയിന്റ് പെന്നുകൾ (series 2),Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_everyday_ballpoint_pens.webp
1371,ANG-STA-0309,DOMS F9 Liner Pens (10 Assorted Shades),ഡോംസ് f9 liner pens (10 assorted shades),Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_f9_liner_pens_10_assorted_shades.webp
1372,ANG-STA-0310,DOMS Hexel Ballpoint Pens,ഡോംസ് hexel ബോൾപോയിന്റ് പെന്നുകൾ,Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_hexel_ballpoint_pens_2.webp
1373,ANG-STA-0311,DOMS Hexel Ballpoint Pens (Series 2),ഡോംസ് hexel ബോൾപോയിന്റ് പെന്നുകൾ (series 2),Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_hexel_ballpoint_pens.webp
1374,ANG-STA-0312,DOMS Inxglo,ഡോംസ് inxglo,Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_inxglo.png
1375,ANG-STA-0313,DOMS Inxify Ballpoint Pens,ഡോംസ് inxify ബോൾപോയിന്റ് പെന്നുകൾ,Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_inxify_ballpoint_pens_2.webp
1376,ANG-STA-0314,DOMS INXIFY BALLPOINT PENS,ഡോംസ് inxify ബോൾപോയിന്റ് പെന്നുകൾ,Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_inxify_ballpoint_pens_3.webp
1377,ANG-STA-0315,DOMS Inxify Ballpoint Pens (Series 2),ഡോംസ് inxify ബോൾപോയിന്റ് പെന്നുകൾ (series 2),Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_inxify_ballpoint_pens.webp
1378,ANG-STA-0316,DOMS Inxify Softy Ballpoint Pens,ഡോംസ് inxify softy ബോൾപോയിന്റ് പെന്നുകൾ,Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_inxify_softy_ballpoint_pens_3.webp
1379,ANG-STA-0317,DOMS Inxify Softy Ballpoint Pens (Series 2),ഡോംസ് inxify softy ബോൾപോയിന്റ് പെന്നുകൾ (series 2),Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_inxify_softy_ballpoint_pens.webp
1380,ANG-STA-0318,DOMS Inxify Softy Ballpoint Pens (Edition 2),ഡോംസ് inxify softy ബോൾപോയിന്റ് പെന്നുകൾ (edition 2),Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_inxify_softy_ballpoint_pens_2.webp
1381,ANG-STA-0319,DOMS Inxjet Roller Pens (10 Pc Pack),ഡോംസ് ഇൻക്സ്ജെറ്റ് റോളർ പെന്നുകൾ (10 pc pack),Household & Stationery,pcs,Fixed,25.00,29.00,Pack of 5 (₹120),Pack of 5: ₹120 | 1 Pen: ₹25,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_inxjet_roller_pens_10_pc_pack_2.webp
1382,ANG-STA-0320,DOMS Inxjet Roller Pens (10 Pc Pack) (Pack),ഡോംസ് ഇൻക്സ്ജെറ്റ് റോളർ പെന്നുകൾ (10 pc pack) (pack),Household & Stationery,pcs,Fixed,25.00,29.00,Pack of 5 (₹120),Pack of 5: ₹120 | 1 Pen: ₹25,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_inxjet_roller_pens_10_pc_pack.webp
1383,ANG-STA-0321,DOMS Inxo Classic,ഡോംസ് inxo classic,Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_inxo_classic_2.jpeg
1384,ANG-STA-0322,DOMS Inxo Classic (Series 2),ഡോംസ് inxo classic (series 2),Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_inxo_classic.webp
1385,ANG-STA-0323,DOMS Inxon,ഡോംസ് inxon,Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_inxon.jpg
1386,ANG-STA-0324,DOMS Inxon Ballpoint Pens,ഡോംസ് inxon ബോൾപോയിന്റ് പെന്നുകൾ,Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_inxon_ballpoint_pens_10_pc_pack.webp
1387,ANG-STA-0325,DOMS Inxtra Ballpoint Pens,ഡോംസ് inxtra ബോൾപോയിന്റ് പെന്നുകൾ,Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_inxtra_ballpoint_pens.webp
1388,ANG-STA-0326,DOMS Inxtra Ballpoint Pens (Pack),ഡോംസ് inxtra ബോൾപോയിന്റ് പെന്നുകൾ (pack),Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_inxon_ballpoint_pens_10_pc_pack_copy.webp
1389,ANG-STA-0327,DOMS INXTRA Fine,ഡോംസ് inxtra fine,Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_inxtra_fine.png
1390,ANG-STA-0328,DOMS Kika R8 Ballpoint Pens,ഡോംസ് kika r8 ബോൾപോയിന്റ് പെന്നുകൾ,Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_kika_r8_ballpoint_pens.webp
1391,ANG-STA-0329,DOMS PROXIMA BALLPOINT PEN,ഡോംസ് proxima ബോൾപോയിന്റ് പേന,Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_proxima_ballpoint_pen.webp
1392,ANG-STA-0330,DOMS Proxima Ballpoint Pens,ഡോംസ് proxima ബോൾപോയിന്റ് പെന്നുകൾ,Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_proxima_ballpoint_pens_2.webp
1393,ANG-STA-0331,DOMS Proxima Ballpoint Pens (Series 2),ഡോംസ് proxima ബോൾപോയിന്റ് പെന്നുകൾ (series 2),Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_proxima_ballpoint_pens.webp
1394,ANG-STA-0332,DOMS Proxima Pens,ഡോംസ് proxima pens,Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_doms_ballpoint_pens_3.webp
1395,ANG-STA-0333,DOMS Inxglo (Edition 2),ഡോംസ് inxglo (edition 2),Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_inxglo_2.png
1396,ANG-STA-0334,DOMS Inxglo (Series 3),ഡോംസ് inxglo (series 3),Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_inxglo.webp
1397,ANG-STA-0335,DOMS INXIFY Gel,ഡോംസ് inxify gel,Household & Stationery,pcs,Fixed,15.00,18.00,Pack of 5 (₹70),Pack of 5: ₹70 | 1 Pen: ₹15,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_inxify_gel.png
1398,ANG-STA-0336,DOMS Inxify gel - 5N Gel Pens,ഡോംസ് inxify gel - 5n gel pens,Household & Stationery,pcs,Fixed,15.00,18.00,Pack of 5 (₹70),Pack of 5: ₹70 | 1 Pen: ₹15,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_inxify_gel_5n_gel_pens.webp
1399,ANG-STA-0337,DOMS Inxify Plus,ഡോംസ് inxify plus,Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_inxify_plus_2.webp
1400,ANG-STA-0338,DOMS Inxify Plus (Series 2),ഡോംസ് inxify plus (series 2),Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_inxify_plus.webp
1401,ANG-STA-0339,DOMS Inxjet Free ink roller pen,ഡോംസ് inxjet free ink റോളർ പേന,Household & Stationery,pcs,Fixed,25.00,29.00,Pack of 5 (₹120),Pack of 5: ₹120 | 1 Pen: ₹25,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_inxjet_free_ink_roller_pen.webp
1402,ANG-STA-0340,DOMS Inxklick 5 pcs pouch,ഡോംസ് inxklick 5 pcs pouch,Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_inxklick_5_pcs_pouch.webp
1403,ANG-STA-0341,DOMS Inxpop single color pen,ഡോംസ് inxpop single color pen,Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_inxpop_single_color_pen.webp
1404,ANG-STA-0342,DOMS Inxtra Candy,ഡോംസ് inxtra candy,Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_inxtra_candy_2.webp
1405,ANG-STA-0343,DOMS Inxtra Candy (Series 2),ഡോംസ് inxtra candy (series 2),Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_inxtra_candy.webp
1406,ANG-STA-0344,DOMS INXTRA Glassy,ഡോംസ് inxtra glassy,Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_inxtra_glassy_2.png
1407,ANG-STA-0345,DOMS Inxtra Glassy,ഡോംസ് inxtra glassy,Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_inxtra_glassy.webp
1408,ANG-STA-0346,DOMS Inxtron,ഡോംസ് inxtron,Household & Stationery,pcs,Fixed,10.00,12.00,Pack of 5 (₹50),Pack of 5: ₹50 | 1 Pen: ₹10,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pens_writing_instruments_inxtron.webp
1409,ANG-STA-0347,DOMS 2 Matic,ഡോംസ് 2 matic,Household & Stationery,pcs,Fixed,6.00,7.00,Box of 10 (₹60),Box of 10: ₹60 | Pack of 5: ₹31 | 1 Pc: ₹6,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pencils_accessories_doms_2_matic.webp
1410,ANG-STA-0348,DOMS 3HX Pencil Sharpener,ഡോംസ് 3hx പെൻസിൽ ഷാർപ്നർ,Household & Stationery,pcs,Fixed,5.00,6.00,Pack of 5 (₹25),Pack of 5: ₹25 | Box of 20: ₹95 | 1 Pc: ₹5,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pencils_accessories_doms_3hx_pencil_sharpener.webp
1411,ANG-STA-0349,DOMS A1 Pencil,ഡോംസ് a1 പെൻസിൽ,Household & Stationery,pcs,Fixed,6.00,7.00,Box of 10 (₹60),Box of 10: ₹60 | Pack of 5: ₹31 | 1 Pc: ₹6,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pencils_accessories_doms_a1_pencil.webp
1412,ANG-STA-0350,DOMS COLOUR ERASERS,ഡോംസ് colour ഇറേസറുകൾ,Household & Stationery,pcs,Fixed,5.00,6.00,Pack of 5 (₹25),Pack of 5: ₹25 | Box of 20: ₹95 | 1 Pc: ₹5,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pencils_accessories_doms_colour_erasers.webp
1413,ANG-STA-0351,DOMS CUBO ERASERS,ഡോംസ് cubo ഇറേസറുകൾ,Household & Stationery,pcs,Fixed,5.00,6.00,Pack of 5 (₹25),Pack of 5: ₹25 | Box of 20: ₹95 | 1 Pc: ₹5,https://aadutygzgrbexxuznqlr.supabase.co/storage/v1/object/public/item-images/doms/pencils_accessories_doms_cubo_erasers.webp
